PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
18/6/2024 10:04:27,087 	5,0714E-3	W
18/6/2024 10:04:28,186 	5,0707E-3	W
18/6/2024 10:04:29,247 	5,0695E-3	W
18/6/2024 10:04:30,285 	5,0717E-3	W
18/6/2024 10:04:31,345 	5,0747E-3	W
18/6/2024 10:04:32,381 	5,0744E-3	W
18/6/2024 10:04:33,446 	5,0736E-3	W
18/6/2024 10:04:34,482 	5,0730E-3	W
18/6/2024 10:04:35,543 	5,0753E-3	W
18/6/2024 10:04:36,580 	5,0849E-3	W
18/6/2024 10:04:37,648 	5,0847E-3	W
18/6/2024 10:04:38,686 	5,0797E-3	W
18/6/2024 10:04:39,746 	5,0854E-3	W
18/6/2024 10:04:40,784 	5,0870E-3	W
18/6/2024 10:04:41,848 	5,0853E-3	W
18/6/2024 10:04:42,884 	5,0851E-3	W
18/6/2024 10:04:43,947 	5,0846E-3	W
18/6/2024 10:04:44,983 	5,0859E-3	W
18/6/2024 10:04:46,048 	5,0850E-3	W
18/6/2024 10:04:47,086 	5,0837E-3	W
18/6/2024 10:04:48,146 	5,0839E-3	W
18/6/2024 10:04:49,181 	5,0820E-3	W
18/6/2024 10:04:50,250 	5,0830E-3	W
18/6/2024 10:04:51,286 	5,0867E-3	W
18/6/2024 10:04:52,346 	5,0913E-3	W
18/6/2024 10:04:53,383 	5,0933E-3	W
18/6/2024 10:04:54,448 	5,0960E-3	W
18/6/2024 10:04:55,485 	5,0955E-3	W
18/6/2024 10:04:56,543 	5,0985E-3	W
18/6/2024 10:04:57,580 	5,0979E-3	W
18/6/2024 10:04:58,648 	5,0989E-3	W
18/6/2024 10:04:59,685 	5,0988E-3	W
18/6/2024 10:05:00,744 	5,1007E-3	W
18/6/2024 10:05:01,781 	5,1049E-3	W
18/6/2024 10:05:02,846 	5,1051E-3	W
18/6/2024 10:05:03,884 	5,1092E-3	W
18/6/2024 10:05:04,944 	5,1063E-3	W
18/6/2024 10:05:05,981 	5,1070E-3	W
18/6/2024 10:05:07,046 	5,1048E-3	W
18/6/2024 10:05:08,084 	5,1062E-3	W
