PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
18/6/2024 09:46:53,923 	-3,0603E-5	W
18/6/2024 09:46:54,978 	-3,0293E-5	W
18/6/2024 09:46:56,026 	-3,1124E-5	W
18/6/2024 09:46:57,074 	-3,2580E-5	W
18/6/2024 09:46:58,122 	-3,2779E-5	W
18/6/2024 09:46:59,178 	-3,2981E-5	W
18/6/2024 09:47:00,223 	-3,3715E-5	W
18/6/2024 09:47:01,275 	-3,3390E-5	W
18/6/2024 09:47:02,327 	-3,4623E-5	W
18/6/2024 09:47:03,373 	-3,4617E-5	W
18/6/2024 09:47:04,422 	-3,5099E-5	W
18/6/2024 09:47:05,475 	-3,5875E-5	W
18/6/2024 09:47:06,522 	-3,4344E-5	W
18/6/2024 09:47:07,573 	-3,5418E-5	W
18/6/2024 09:47:08,623 	-3,6362E-5	W
18/6/2024 09:47:09,675 	-3,5848E-5	W
18/6/2024 09:47:10,796 	-3,6614E-5	W
18/6/2024 09:47:11,874 	-3,6696E-5	W
18/6/2024 09:47:12,923 	-3,6524E-5	W
18/6/2024 09:47:14,022 	-3,6797E-5	W
18/6/2024 09:47:15,074 	-3,6843E-5	W
18/6/2024 09:47:16,123 	-3,6998E-5	W
18/6/2024 09:47:17,172 	-3,7034E-5	W
18/6/2024 09:47:18,222 	-3,7885E-5	W
18/6/2024 09:47:19,274 	-3,6962E-5	W
18/6/2024 09:47:20,323 	-3,7311E-5	W
18/6/2024 09:47:21,375 	-3,6847E-5	W
18/6/2024 09:47:22,423 	-3,7886E-5	W
18/6/2024 09:47:23,474 	-3,7373E-5	W
18/6/2024 09:47:24,523 	-3,6788E-5	W
18/6/2024 09:47:25,572 	-3,7189E-5	W
18/6/2024 09:47:26,624 	-3,6613E-5	W
18/6/2024 09:47:27,676 	-3,7480E-5	W
18/6/2024 09:47:28,723 	-3,7541E-5	W
18/6/2024 09:47:29,772 	-3,7025E-5	W
18/6/2024 09:47:30,822 	-3,6759E-5	W
18/6/2024 09:47:31,875 	-3,6886E-5	W
18/6/2024 09:47:32,922 	-3,7440E-5	W
18/6/2024 09:47:33,974 	-3,6349E-5	W
18/6/2024 09:47:35,023 	-3,6602E-5	W
