PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
18/6/2024 10:09:47,170 	7,0672E-3	W
18/6/2024 10:09:48,212 	7,0700E-3	W
18/6/2024 10:09:49,296 	7,0706E-3	W
18/6/2024 10:09:50,348 	7,0675E-3	W
18/6/2024 10:09:51,397 	7,0670E-3	W
18/6/2024 10:09:52,448 	7,0666E-3	W
18/6/2024 10:09:53,497 	7,0649E-3	W
18/6/2024 10:09:54,548 	7,0606E-3	W
18/6/2024 10:09:55,597 	7,0482E-3	W
18/6/2024 10:09:56,649 	7,0313E-3	W
18/6/2024 10:09:57,697 	7,0294E-3	W
18/6/2024 10:09:58,747 	7,0275E-3	W
18/6/2024 10:09:59,797 	7,0289E-3	W
18/6/2024 10:10:00,851 	7,0258E-3	W
18/6/2024 10:10:01,897 	7,0233E-3	W
18/6/2024 10:10:02,949 	7,0295E-3	W
18/6/2024 10:10:03,998 	7,0331E-3	W
18/6/2024 10:10:05,050 	7,0324E-3	W
18/6/2024 10:10:06,098 	7,0313E-3	W
18/6/2024 10:10:07,147 	7,0337E-3	W
18/6/2024 10:10:08,197 	7,0336E-3	W
18/6/2024 10:10:09,251 	7,0368E-3	W
18/6/2024 10:10:10,297 	7,0378E-3	W
18/6/2024 10:10:11,346 	7,0403E-3	W
18/6/2024 10:10:12,396 	7,0378E-3	W
18/6/2024 10:10:13,448 	7,0415E-3	W
18/6/2024 10:10:14,496 	7,0405E-3	W
18/6/2024 10:10:15,547 	7,0402E-3	W
18/6/2024 10:10:16,595 	7,0377E-3	W
18/6/2024 10:10:17,648 	7,0412E-3	W
18/6/2024 10:10:18,696 	7,0412E-3	W
18/6/2024 10:10:19,746 	7,0452E-3	W
18/6/2024 10:10:20,795 	7,0456E-3	W
18/6/2024 10:10:21,849 	7,0435E-3	W
18/6/2024 10:10:22,896 	7,0445E-3	W
18/6/2024 10:10:23,946 	7,0414E-3	W
18/6/2024 10:10:24,995 	7,0386E-3	W
18/6/2024 10:10:26,048 	7,0349E-3	W
18/6/2024 10:10:27,095 	7,0335E-3	W
18/6/2024 10:10:28,146 	7,0298E-3	W
