PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
18/6/2024 10:22:07,699 	7,4072E-3	W
18/6/2024 10:22:08,771 	7,4092E-3	W
18/6/2024 10:22:09,867 	7,4093E-3	W
18/6/2024 10:22:10,917 	7,4072E-3	W
18/6/2024 10:22:11,965 	7,4074E-3	W
18/6/2024 10:22:13,017 	7,4054E-3	W
18/6/2024 10:22:14,064 	7,4066E-3	W
18/6/2024 10:22:15,115 	7,4057E-3	W
18/6/2024 10:22:16,166 	7,4059E-3	W
18/6/2024 10:22:17,218 	7,4047E-3	W
18/6/2024 10:22:18,267 	7,4061E-3	W
18/6/2024 10:22:19,316 	7,4054E-3	W
18/6/2024 10:22:20,366 	7,4061E-3	W
18/6/2024 10:22:21,418 	7,4054E-3	W
18/6/2024 10:22:22,467 	7,4043E-3	W
18/6/2024 10:22:23,517 	7,4049E-3	W
18/6/2024 10:22:24,567 	7,4073E-3	W
18/6/2024 10:22:25,619 	7,4068E-3	W
18/6/2024 10:22:26,666 	7,4086E-3	W
18/6/2024 10:22:27,716 	7,4071E-3	W
18/6/2024 10:22:28,766 	7,4098E-3	W
18/6/2024 10:22:29,818 	7,4055E-3	W
18/6/2024 10:22:30,866 	7,4054E-3	W
18/6/2024 10:22:31,916 	7,4012E-3	W
18/6/2024 10:22:32,967 	7,4001E-3	W
18/6/2024 10:22:34,021 	7,3989E-3	W
18/6/2024 10:22:35,066 	7,3987E-3	W
18/6/2024 10:22:36,118 	7,3938E-3	W
18/6/2024 10:22:37,167 	7,3904E-3	W
18/6/2024 10:22:38,221 	7,3887E-3	W
18/6/2024 10:22:39,269 	7,3899E-3	W
18/6/2024 10:22:40,322 	7,3908E-3	W
18/6/2024 10:22:41,369 	7,3889E-3	W
18/6/2024 10:22:42,423 	7,3908E-3	W
18/6/2024 10:22:43,469 	7,3902E-3	W
18/6/2024 10:22:44,520 	7,3877E-3	W
18/6/2024 10:22:45,570 	7,3855E-3	W
18/6/2024 10:22:46,623 	7,3853E-3	W
18/6/2024 10:22:47,671 	7,3823E-3	W
18/6/2024 10:22:48,721 	7,3827E-3	W
