PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
18/6/2024 09:50:35,554 	-9,8625E-6	W
18/6/2024 09:50:36,629 	-9,5590E-6	W
18/6/2024 09:50:37,726 	-9,1638E-6	W
18/6/2024 09:50:38,776 	-9,7433E-6	W
18/6/2024 09:50:39,825 	-9,7274E-6	W
18/6/2024 09:50:40,878 	-9,5232E-6	W
18/6/2024 09:50:41,927 	-9,5048E-6	W
18/6/2024 09:50:42,978 	-9,2839E-6	W
18/6/2024 09:50:44,029 	-9,1747E-6	W
18/6/2024 09:50:45,081 	-9,1063E-6	W
18/6/2024 09:50:46,129 	-9,1146E-6	W
18/6/2024 09:50:47,177 	-8,8737E-6	W
18/6/2024 09:50:48,230 	-8,9420E-6	W
18/6/2024 09:50:49,280 	-8,5619E-6	W
18/6/2024 09:50:50,328 	-8,7703E-6	W
18/6/2024 09:50:51,378 	-9,2672E-6	W
18/6/2024 09:50:52,427 	-9,1055E-6	W
18/6/2024 09:50:53,482 	-8,9487E-6	W
18/6/2024 09:50:54,528 	-8,7811E-6	W
18/6/2024 09:50:55,580 	-8,9679E-6	W
18/6/2024 09:50:56,627 	-9,2397E-6	W
18/6/2024 09:50:57,679 	-8,9771E-6	W
18/6/2024 09:50:58,728 	-8,6436E-6	W
18/6/2024 09:50:59,778 	-8,7845E-6	W
18/6/2024 09:51:00,828 	-8,1150E-6	W
18/6/2024 09:51:01,880 	-8,1342E-6	W
18/6/2024 09:51:02,928 	-7,4371E-6	W
18/6/2024 09:51:03,978 	-8,2709E-6	W
18/6/2024 09:51:05,028 	-7,6873E-6	W
18/6/2024 09:51:06,082 	-7,8582E-6	W
18/6/2024 09:51:07,128 	-8,2284E-6	W
18/6/2024 09:51:08,178 	-8,1925E-6	W
18/6/2024 09:51:09,229 	-7,5030E-6	W
18/6/2024 09:51:10,280 	-8,5077E-6	W
18/6/2024 09:51:11,327 	-7,3579E-6	W
18/6/2024 09:51:12,380 	-6,7785E-6	W
18/6/2024 09:51:13,427 	-7,2045E-6	W
18/6/2024 09:51:14,482 	-7,3121E-6	W
18/6/2024 09:51:15,527 	-7,1520E-6	W
18/6/2024 09:51:16,578 	-6,1423E-6	W
