PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
4/6/2024 09:04:16,457 	9,5454E-5	W
4/6/2024 09:04:18,042 	9,4616E-5	W
4/6/2024 09:04:19,613 	9,6234E-5	W
4/6/2024 09:04:21,166 	9,6866E-5	W
4/6/2024 09:04:22,712 	9,6973E-5	W
4/6/2024 09:04:24,262 	9,6460E-5	W
4/6/2024 09:04:25,800 	9,4226E-5	W
4/6/2024 09:04:27,365 	9,2683E-5	W
4/6/2024 09:04:28,914 	9,3904E-5	W
4/6/2024 09:04:30,462 	9,6358E-5	W
4/6/2024 09:04:32,014 	9,7042E-5	W
4/6/2024 09:04:33,564 	9,7312E-5	W
4/6/2024 09:04:35,100 	9,6779E-5	W
4/6/2024 09:04:36,662 	9,6814E-5	W
4/6/2024 09:04:38,211 	9,7311E-5	W
4/6/2024 09:04:39,763 	9,5205E-5	W
4/6/2024 09:04:41,313 	9,6028E-5	W
4/6/2024 09:04:42,863 	9,6660E-5	W
4/6/2024 09:04:44,402 	9,5737E-5	W
4/6/2024 09:04:45,965 	9,6457E-5	W
4/6/2024 09:04:47,513 	9,6575E-5	W
4/6/2024 09:04:49,063 	9,6486E-5	W
4/6/2024 09:04:50,611 	9,7111E-5	W
4/6/2024 09:04:52,162 	9,6803E-5	W
4/6/2024 09:04:53,704 	9,7561E-5	W
4/6/2024 09:04:55,264 	9,7221E-5	W
4/6/2024 09:04:56,816 	9,7484E-5	W
4/6/2024 09:04:58,362 	9,7867E-5	W
4/6/2024 09:04:59,922 	9,6902E-5	W
4/6/2024 09:05:01,498 	9,6201E-5	W
4/6/2024 09:05:03,063 	9,6120E-5	W
4/6/2024 09:05:04,611 	9,4241E-5	W
4/6/2024 09:05:06,170 	9,4578E-5	W
4/6/2024 09:05:07,781 	9,4373E-5	W
4/6/2024 09:05:09,373 	9,4118E-5	W
