PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
4/6/2024 09:06:55,837 	3,5538E-4	W
4/6/2024 09:06:57,408 	3,5794E-4	W
4/6/2024 09:06:58,957 	3,5933E-4	W
4/6/2024 09:07:00,506 	3,6011E-4	W
4/6/2024 09:07:02,055 	3,6135E-4	W
4/6/2024 09:07:03,594 	3,6161E-4	W
4/6/2024 09:07:05,158 	3,6151E-4	W
4/6/2024 09:07:06,705 	3,6216E-4	W
4/6/2024 09:07:08,255 	3,6216E-4	W
4/6/2024 09:07:09,805 	3,6166E-4	W
4/6/2024 09:07:11,356 	3,6253E-4	W
4/6/2024 09:07:12,894 	3,6193E-4	W
4/6/2024 09:07:14,457 	3,6318E-4	W
4/6/2024 09:07:16,006 	3,6296E-4	W
4/6/2024 09:07:17,559 	3,6332E-4	W
4/6/2024 09:07:19,107 	3,6258E-4	W
4/6/2024 09:07:20,656 	3,6356E-4	W
4/6/2024 09:07:22,193 	3,6334E-4	W
4/6/2024 09:07:23,758 	3,6266E-4	W
4/6/2024 09:07:25,306 	3,6196E-4	W
4/6/2024 09:07:26,855 	3,5942E-4	W
4/6/2024 09:07:28,406 	3,5789E-4	W
4/6/2024 09:07:29,957 	3,5746E-4	W
4/6/2024 09:07:31,495 	3,5777E-4	W
4/6/2024 09:07:33,055 	3,5807E-4	W
4/6/2024 09:07:34,606 	3,5967E-4	W
4/6/2024 09:07:36,158 	3,6016E-4	W
4/6/2024 09:07:37,705 	3,6107E-4	W
4/6/2024 09:07:39,254 	3,6099E-4	W
4/6/2024 09:07:40,791 	3,6073E-4	W
4/6/2024 09:07:42,355 	3,6142E-4	W
4/6/2024 09:07:43,904 	3,6109E-4	W
4/6/2024 09:07:45,454 	3,6159E-4	W
4/6/2024 09:07:47,006 	3,6151E-4	W
4/6/2024 09:07:48,557 	3,6084E-4	W
