PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
4/6/2024 09:16:35,843 	5,7469E-2	W
4/6/2024 09:16:37,393 	5,7470E-2	W
4/6/2024 09:16:38,940 	5,7453E-2	W
4/6/2024 09:16:40,488 	5,7441E-2	W
4/6/2024 09:16:42,039 	5,7447E-2	W
4/6/2024 09:16:43,586 	5,7436E-2	W
4/6/2024 09:16:45,123 	5,7434E-2	W
4/6/2024 09:16:46,687 	5,7434E-2	W
4/6/2024 09:16:48,237 	5,7436E-2	W
4/6/2024 09:16:49,788 	5,7421E-2	W
4/6/2024 09:16:51,339 	5,7418E-2	W
4/6/2024 09:16:52,889 	5,7413E-2	W
4/6/2024 09:16:54,426 	5,7408E-2	W
4/6/2024 09:16:55,987 	5,7397E-2	W
4/6/2024 09:16:57,532 	5,7393E-2	W
4/6/2024 09:16:59,090 	5,7394E-2	W
4/6/2024 09:17:00,634 	5,7375E-2	W
4/6/2024 09:17:02,178 	5,7384E-2	W
4/6/2024 09:17:03,720 	5,7382E-2	W
4/6/2024 09:17:05,285 	5,7391E-2	W
4/6/2024 09:17:06,836 	5,7394E-2	W
4/6/2024 09:17:08,387 	5,7403E-2	W
4/6/2024 09:17:09,937 	5,7405E-2	W
4/6/2024 09:17:11,487 	5,7421E-2	W
4/6/2024 09:17:13,025 	5,7430E-2	W
4/6/2024 09:17:14,585 	5,7446E-2	W
4/6/2024 09:17:16,137 	5,7455E-2	W
4/6/2024 09:17:17,686 	5,7471E-2	W
4/6/2024 09:17:19,237 	5,7489E-2	W
4/6/2024 09:17:20,786 	5,7496E-2	W
4/6/2024 09:17:22,325 	5,7502E-2	W
4/6/2024 09:17:23,885 	5,7506E-2	W
4/6/2024 09:17:25,435 	5,7524E-2	W
4/6/2024 09:17:26,986 	5,7524E-2	W
4/6/2024 09:17:28,538 	5,7531E-2	W
