PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
4/6/2024 09:12:06,902 	2,2989E-2	W
4/6/2024 09:12:08,455 	2,3035E-2	W
4/6/2024 09:12:10,003 	2,3132E-2	W
4/6/2024 09:12:11,542 	2,3205E-2	W
4/6/2024 09:12:13,102 	2,3234E-2	W
4/6/2024 09:12:14,654 	2,3270E-2	W
4/6/2024 09:12:16,212 	2,3238E-2	W
4/6/2024 09:12:17,814 	2,3156E-2	W
4/6/2024 09:12:19,399 	2,3170E-2	W
4/6/2024 09:12:20,956 	2,3156E-2	W
4/6/2024 09:12:22,499 	2,3092E-2	W
4/6/2024 09:12:24,053 	2,3113E-2	W
4/6/2024 09:12:25,604 	2,3190E-2	W
4/6/2024 09:12:27,139 	2,3193E-2	W
4/6/2024 09:12:28,706 	2,3237E-2	W
4/6/2024 09:12:30,254 	2,3255E-2	W
4/6/2024 09:12:31,809 	2,3234E-2	W
4/6/2024 09:12:33,401 	2,3219E-2	W
4/6/2024 09:12:34,943 	2,3201E-2	W
4/6/2024 09:12:36,505 	2,3235E-2	W
4/6/2024 09:12:38,050 	2,3122E-2	W
4/6/2024 09:12:39,600 	2,3003E-2	W
4/6/2024 09:12:41,157 	2,2948E-2	W
4/6/2024 09:12:42,706 	2,2890E-2	W
4/6/2024 09:12:44,245 	2,2850E-2	W
4/6/2024 09:12:45,801 	2,2854E-2	W
4/6/2024 09:12:47,360 	2,2865E-2	W
4/6/2024 09:12:48,959 	2,2856E-2	W
4/6/2024 09:12:50,542 	2,2788E-2	W
4/6/2024 09:12:52,104 	2,2732E-2	W
4/6/2024 09:12:53,650 	2,2705E-2	W
4/6/2024 09:12:55,201 	2,2692E-2	W
4/6/2024 09:12:56,761 	2,2679E-2	W
4/6/2024 09:12:58,335 	2,2673E-2	W
4/6/2024 09:12:59,916 	2,2661E-2	W
