PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
4/6/2024 09:09:05,186 	1,3931E-3	W
4/6/2024 09:09:06,762 	1,3946E-3	W
4/6/2024 09:09:08,357 	1,3946E-3	W
4/6/2024 09:09:09,906 	1,3958E-3	W
4/6/2024 09:09:11,455 	1,4020E-3	W
4/6/2024 09:09:12,993 	1,4004E-3	W
4/6/2024 09:09:14,556 	1,4017E-3	W
4/6/2024 09:09:16,103 	1,4016E-3	W
4/6/2024 09:09:17,652 	1,4020E-3	W
4/6/2024 09:09:19,202 	1,4020E-3	W
4/6/2024 09:09:20,754 	1,4015E-3	W
4/6/2024 09:09:22,303 	1,4020E-3	W
4/6/2024 09:09:23,851 	1,4016E-3	W
4/6/2024 09:09:25,391 	1,4013E-3	W
4/6/2024 09:09:26,953 	1,4021E-3	W
4/6/2024 09:09:28,501 	1,4031E-3	W
4/6/2024 09:09:30,051 	1,4028E-3	W
4/6/2024 09:09:31,603 	1,4034E-3	W
4/6/2024 09:09:33,156 	1,4026E-3	W
4/6/2024 09:09:34,693 	1,4034E-3	W
4/6/2024 09:09:36,251 	1,4041E-3	W
4/6/2024 09:09:37,801 	1,4034E-3	W
4/6/2024 09:09:39,353 	1,4029E-3	W
4/6/2024 09:09:40,902 	1,4041E-3	W
4/6/2024 09:09:42,451 	1,4041E-3	W
4/6/2024 09:09:43,988 	1,4038E-3	W
4/6/2024 09:09:45,553 	1,4050E-3	W
4/6/2024 09:09:47,102 	1,4037E-3	W
4/6/2024 09:09:48,651 	1,4038E-3	W
4/6/2024 09:09:50,201 	1,4028E-3	W
4/6/2024 09:09:51,753 	1,4028E-3	W
4/6/2024 09:09:53,290 	1,4027E-3	W
4/6/2024 09:09:54,852 	1,4025E-3	W
4/6/2024 09:09:56,402 	1,4027E-3	W
4/6/2024 09:09:57,954 	1,4021E-3	W
