PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
4/6/2024 13:48:51,126 	1,5356E-1	W
4/6/2024 13:48:51,995 	1,5360E-1	W
4/6/2024 13:48:52,844 	1,5358E-1	W
4/6/2024 13:48:53,743 	1,5359E-1	W
4/6/2024 13:48:54,644 	1,5357E-1	W
4/6/2024 13:48:55,542 	1,5351E-1	W
4/6/2024 13:48:56,735 	1,5345E-1	W
4/6/2024 13:48:57,577 	1,5341E-1	W
4/6/2024 13:48:58,442 	1,5335E-1	W
4/6/2024 13:48:59,290 	1,5331E-1	W
4/6/2024 13:49:00,141 	1,5326E-1	W
4/6/2024 13:49:00,992 	1,5322E-1	W
4/6/2024 13:49:01,890 	1,5320E-1	W
4/6/2024 13:49:02,741 	1,5317E-1	W
4/6/2024 13:49:03,579 	1,5317E-1	W
4/6/2024 13:49:04,442 	1,5315E-1	W
4/6/2024 13:49:05,290 	1,5312E-1	W
4/6/2024 13:49:06,139 	1,5310E-1	W
4/6/2024 13:49:06,988 	1,5310E-1	W
4/6/2024 13:49:07,889 	1,5310E-1	W
4/6/2024 13:49:08,789 	1,5311E-1	W
4/6/2024 13:49:09,689 	1,5312E-1	W
4/6/2024 13:49:10,588 	1,5313E-1	W
4/6/2024 13:49:11,490 	1,5312E-1	W
4/6/2024 13:49:12,388 	1,5315E-1	W
4/6/2024 13:49:13,288 	1,5316E-1	W
4/6/2024 13:49:14,141 	1,5315E-1	W
4/6/2024 13:49:14,978 	1,5317E-1	W
4/6/2024 13:49:15,842 	1,5320E-1	W
4/6/2024 13:49:16,689 	1,5322E-1	W
4/6/2024 13:49:17,540 	1,5325E-1	W
4/6/2024 13:49:18,391 	1,5328E-1	W
4/6/2024 13:49:19,291 	1,5331E-1	W
4/6/2024 13:49:20,189 	1,5333E-1	W
4/6/2024 13:49:21,089 	1,5337E-1	W
4/6/2024 13:49:21,988 	1,5339E-1	W
4/6/2024 13:49:22,888 	1,5341E-1	W
4/6/2024 13:49:23,788 	1,5342E-1	W
4/6/2024 13:49:24,688 	1,5342E-1	W
4/6/2024 13:49:25,589 	1,5344E-1	W
