PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
11/6/2024 13:49:10,774 	5,7568E-5	W
11/6/2024 13:49:11,644 	5,7008E-5	W
11/6/2024 13:49:12,493 	5,7350E-5	W
11/6/2024 13:49:13,389 	5,7202E-5	W
11/6/2024 13:49:14,294 	5,7333E-5	W
11/6/2024 13:49:15,188 	5,7127E-5	W
11/6/2024 13:49:16,040 	5,7180E-5	W
11/6/2024 13:49:16,876 	5,7774E-5	W
11/6/2024 13:49:17,738 	5,7938E-5	W
11/6/2024 13:49:18,590 	5,7412E-5	W
11/6/2024 13:49:19,441 	5,6991E-5	W
11/6/2024 13:49:20,291 	5,8115E-5	W
11/6/2024 13:49:21,190 	5,7226E-5	W
11/6/2024 13:49:22,094 	5,7850E-5	W
11/6/2024 13:49:22,991 	5,7466E-5	W
11/6/2024 13:49:23,891 	5,7920E-5	W
11/6/2024 13:49:24,790 	5,8398E-5	W
11/6/2024 13:49:25,690 	5,7593E-5	W
11/6/2024 13:49:26,589 	5,7899E-5	W
11/6/2024 13:49:27,492 	5,7882E-5	W
11/6/2024 13:49:28,390 	5,7757E-5	W
11/6/2024 13:49:29,292 	5,7902E-5	W
11/6/2024 13:49:30,195 	5,7651E-5	W
11/6/2024 13:49:31,085 	5,8308E-5	W
11/6/2024 13:49:31,937 	5,8336E-5	W
11/6/2024 13:49:32,767 	5,8125E-5	W
11/6/2024 13:49:33,637 	5,7952E-5	W
11/6/2024 13:49:34,487 	5,8491E-5	W
11/6/2024 13:49:35,348 	5,7749E-5	W
11/6/2024 13:49:36,238 	5,8161E-5	W
11/6/2024 13:49:37,089 	5,8513E-5	W
11/6/2024 13:49:37,989 	5,7729E-5	W
11/6/2024 13:49:38,891 	5,8016E-5	W
11/6/2024 13:49:39,790 	5,8134E-5	W
11/6/2024 13:49:40,691 	5,8536E-5	W
11/6/2024 13:49:41,589 	5,8985E-5	W
11/6/2024 13:49:42,492 	5,8189E-5	W
11/6/2024 13:49:43,389 	5,8113E-5	W
11/6/2024 13:49:44,290 	5,8196E-5	W
11/6/2024 13:49:45,189 	5,8684E-5	W
