PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
11/6/2024 13:59:00,182 	3,5870E-3	W
11/6/2024 13:59:01,059 	3,6088E-3	W
11/6/2024 13:59:01,902 	3,5205E-3	W
11/6/2024 13:59:02,753 	3,6401E-3	W
11/6/2024 13:59:03,605 	3,5621E-3	W
11/6/2024 13:59:04,456 	3,5428E-3	W
11/6/2024 13:59:05,297 	3,6167E-3	W
11/6/2024 13:59:06,153 	3,5883E-3	W
11/6/2024 13:59:07,004 	3,6029E-3	W
11/6/2024 13:59:07,855 	3,6198E-3	W
11/6/2024 13:59:08,704 	3,5966E-3	W
11/6/2024 13:59:09,554 	3,5692E-3	W
11/6/2024 13:59:10,402 	3,5844E-3	W
11/6/2024 13:59:11,255 	3,6177E-3	W
11/6/2024 13:59:12,108 	3,6009E-3	W
11/6/2024 13:59:12,952 	3,6243E-3	W
11/6/2024 13:59:13,812 	3,6198E-3	W
11/6/2024 13:59:14,703 	3,6256E-3	W
11/6/2024 13:59:15,563 	3,6277E-3	W
11/6/2024 13:59:16,488 	3,6315E-3	W
11/6/2024 13:59:17,365 	3,6354E-3	W
11/6/2024 13:59:18,260 	3,6410E-3	W
11/6/2024 13:59:19,154 	3,6470E-3	W
11/6/2024 13:59:20,001 	3,6507E-3	W
11/6/2024 13:59:20,863 	3,6555E-3	W
11/6/2024 13:59:21,751 	3,6580E-3	W
11/6/2024 13:59:22,610 	3,6587E-3	W
11/6/2024 13:59:23,513 	3,6624E-3	W
11/6/2024 13:59:24,405 	3,6664E-3	W
11/6/2024 13:59:25,307 	3,6668E-3	W
11/6/2024 13:59:26,214 	3,6685E-3	W
11/6/2024 13:59:27,108 	3,6689E-3	W
11/6/2024 13:59:28,001 	3,6701E-3	W
11/6/2024 13:59:28,900 	3,6749E-3	W
11/6/2024 13:59:29,815 	3,6759E-3	W
11/6/2024 13:59:30,703 	3,6795E-3	W
11/6/2024 13:59:31,553 	3,6797E-3	W
11/6/2024 13:59:32,391 	3,6806E-3	W
11/6/2024 13:59:33,257 	3,6828E-3	W
11/6/2024 13:59:34,101 	3,6856E-3	W
