PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
11/6/2024 13:46:34,622 	2,2092E-5	W
11/6/2024 13:46:35,497 	2,1674E-5	W
11/6/2024 13:46:36,350 	2,2128E-5	W
11/6/2024 13:46:37,198 	2,2428E-5	W
11/6/2024 13:46:38,048 	2,2410E-5	W
11/6/2024 13:46:38,901 	2,2945E-5	W
11/6/2024 13:46:39,799 	2,2985E-5	W
11/6/2024 13:46:40,700 	2,2904E-5	W
11/6/2024 13:46:41,598 	2,2873E-5	W
11/6/2024 13:46:42,502 	2,2047E-5	W
11/6/2024 13:46:43,404 	2,3001E-5	W
11/6/2024 13:46:44,313 	2,2355E-5	W
11/6/2024 13:46:45,206 	2,2500E-5	W
11/6/2024 13:46:46,112 	2,2129E-5	W
11/6/2024 13:46:47,004 	2,2099E-5	W
11/6/2024 13:46:47,907 	2,3015E-5	W
11/6/2024 13:46:48,799 	2,1506E-5	W
11/6/2024 13:46:49,711 	2,3006E-5	W
11/6/2024 13:46:50,601 	2,2051E-5	W
11/6/2024 13:46:51,500 	2,1660E-5	W
11/6/2024 13:46:52,410 	2,2178E-5	W
11/6/2024 13:46:53,307 	2,2564E-5	W
11/6/2024 13:46:54,206 	2,2066E-5	W
11/6/2024 13:46:55,107 	2,2394E-5	W
11/6/2024 13:46:56,004 	2,2509E-5	W
11/6/2024 13:46:56,899 	2,2832E-5	W
11/6/2024 13:46:57,805 	2,2874E-5	W
11/6/2024 13:46:58,707 	2,2306E-5	W
11/6/2024 13:46:59,605 	2,2681E-5	W
11/6/2024 13:47:00,497 	2,3272E-5	W
11/6/2024 13:47:01,410 	2,2313E-5	W
11/6/2024 13:47:02,308 	2,1473E-5	W
11/6/2024 13:47:03,200 	2,1812E-5	W
11/6/2024 13:47:04,095 	2,0998E-5	W
11/6/2024 13:47:05,005 	2,1481E-5	W
11/6/2024 13:47:05,900 	2,0994E-5	W
11/6/2024 13:47:06,797 	2,0744E-5	W
11/6/2024 13:47:07,698 	2,0729E-5	W
11/6/2024 13:47:08,596 	2,1074E-5	W
11/6/2024 13:47:09,498 	2,0526E-5	W
