PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
11/6/2024 13:54:49,653 	2,2030E-4	W
11/6/2024 13:54:50,495 	2,2191E-4	W
11/6/2024 13:54:51,354 	2,2212E-4	W
11/6/2024 13:54:52,220 	2,2363E-4	W
11/6/2024 13:54:53,072 	2,2391E-4	W
11/6/2024 13:54:53,918 	2,2359E-4	W
11/6/2024 13:54:54,768 	2,2425E-4	W
11/6/2024 13:54:55,670 	2,2485E-4	W
11/6/2024 13:54:56,571 	2,2540E-4	W
11/6/2024 13:54:57,472 	2,2623E-4	W
11/6/2024 13:54:58,370 	2,2636E-4	W
11/6/2024 13:54:59,272 	2,2645E-4	W
11/6/2024 13:55:00,170 	2,2683E-4	W
11/6/2024 13:55:01,071 	2,2737E-4	W
11/6/2024 13:55:01,968 	2,2728E-4	W
11/6/2024 13:55:02,871 	2,2728E-4	W
11/6/2024 13:55:03,769 	2,2752E-4	W
11/6/2024 13:55:04,669 	2,2738E-4	W
11/6/2024 13:55:05,568 	2,2824E-4	W
11/6/2024 13:55:06,419 	2,2725E-4	W
11/6/2024 13:55:07,257 	2,2744E-4	W
11/6/2024 13:55:08,119 	2,2659E-4	W
11/6/2024 13:55:08,967 	2,2681E-4	W
11/6/2024 13:55:09,818 	2,2654E-4	W
11/6/2024 13:55:10,671 	2,2647E-4	W
11/6/2024 13:55:11,569 	2,2709E-4	W
11/6/2024 13:55:12,469 	2,2646E-4	W
11/6/2024 13:55:13,369 	2,2683E-4	W
11/6/2024 13:55:14,272 	2,2655E-4	W
11/6/2024 13:55:15,169 	2,2754E-4	W
11/6/2024 13:55:16,070 	2,2708E-4	W
11/6/2024 13:55:16,967 	2,2704E-4	W
11/6/2024 13:55:17,869 	2,2699E-4	W
11/6/2024 13:55:18,766 	2,2690E-4	W
11/6/2024 13:55:19,670 	2,2698E-4	W
11/6/2024 13:55:20,568 	2,2628E-4	W
11/6/2024 13:55:21,470 	2,2710E-4	W
11/6/2024 13:55:22,369 	2,2709E-4	W
11/6/2024 13:55:23,269 	2,2666E-4	W
11/6/2024 13:55:24,167 	2,2690E-4	W
