PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
11/6/2024 13:57:15,619 	2,1515E-3	W
11/6/2024 13:57:16,461 	2,1450E-3	W
11/6/2024 13:57:17,309 	2,1395E-3	W
11/6/2024 13:57:18,161 	2,1544E-3	W
11/6/2024 13:57:19,009 	2,1611E-3	W
11/6/2024 13:57:19,864 	2,1698E-3	W
11/6/2024 13:57:20,761 	2,1720E-3	W
11/6/2024 13:57:21,608 	2,1758E-3	W
11/6/2024 13:57:22,461 	2,1803E-3	W
11/6/2024 13:57:23,309 	2,1804E-3	W
11/6/2024 13:57:24,158 	2,1852E-3	W
11/6/2024 13:57:25,062 	2,1882E-3	W
11/6/2024 13:57:25,910 	2,1857E-3	W
11/6/2024 13:57:26,746 	2,1833E-3	W
11/6/2024 13:57:27,609 	2,1846E-3	W
11/6/2024 13:57:28,462 	2,1873E-3	W
11/6/2024 13:57:29,310 	2,1861E-3	W
11/6/2024 13:57:30,160 	2,1849E-3	W
11/6/2024 13:57:31,069 	2,1870E-3	W
11/6/2024 13:57:31,962 	2,1866E-3	W
11/6/2024 13:57:32,871 	2,1901E-3	W
11/6/2024 13:57:33,770 	2,1927E-3	W
11/6/2024 13:57:34,662 	2,1934E-3	W
11/6/2024 13:57:35,563 	2,1899E-3	W
11/6/2024 13:57:36,470 	2,1761E-3	W
11/6/2024 13:57:37,362 	2,1596E-3	W
11/6/2024 13:57:38,267 	2,1513E-3	W
11/6/2024 13:57:39,158 	2,1542E-3	W
11/6/2024 13:57:40,061 	2,1599E-3	W
11/6/2024 13:57:40,960 	2,1658E-3	W
11/6/2024 13:57:41,859 	2,1727E-3	W
11/6/2024 13:57:42,757 	2,1824E-3	W
11/6/2024 13:57:43,660 	2,1918E-3	W
11/6/2024 13:57:44,573 	2,1995E-3	W
11/6/2024 13:57:45,461 	2,2050E-3	W
11/6/2024 13:57:46,376 	2,2105E-3	W
11/6/2024 13:57:47,270 	2,2115E-3	W
11/6/2024 13:57:48,163 	2,2146E-3	W
11/6/2024 13:57:49,072 	2,2212E-3	W
11/6/2024 13:57:49,961 	2,2229E-3	W
