PM100D  SN:P0012697  Firmware: 2.4.0 -- Sensor: S302C  SN:151417
Wave 1064nm	Range Auto	Sens 300,33E-3 V/W	Zero 16,84E-6  V
11/6/2024 13:40:47,516 	-1,2858E-4	W
11/6/2024 13:40:48,371 	-1,2743E-4	W
11/6/2024 13:40:49,218 	-1,2641E-4	W
11/6/2024 13:40:50,066 	-1,2417E-4	W
11/6/2024 13:40:50,967 	-1,1684E-4	W
11/6/2024 13:40:51,819 	-1,0729E-4	W
11/6/2024 13:40:52,659 	-1,0108E-4	W
11/6/2024 13:40:53,520 	-9,8678E-5	W
11/6/2024 13:40:54,370 	-9,6458E-5	W
11/6/2024 13:40:55,217 	-9,5460E-5	W
11/6/2024 13:40:56,070 	-9,7458E-5	W
11/6/2024 13:40:56,967 	-1,0214E-4	W
11/6/2024 13:40:57,865 	-1,0662E-4	W
11/6/2024 13:40:58,766 	-1,1070E-4	W
11/6/2024 13:40:59,616 	-1,1336E-4	W
11/6/2024 13:41:00,454 	-1,1633E-4	W
11/6/2024 13:41:01,318 	-1,1802E-4	W
11/6/2024 13:41:02,167 	-1,1985E-4	W
11/6/2024 13:41:03,016 	-1,2469E-4	W
11/6/2024 13:41:03,865 	-1,2896E-4	W
11/6/2024 13:41:04,765 	-1,3074E-4	W
11/6/2024 13:41:05,615 	-1,3276E-4	W
11/6/2024 13:41:06,454 	-1,3328E-4	W
11/6/2024 13:41:07,318 	-1,3368E-4	W
11/6/2024 13:41:08,166 	-1,3253E-4	W
11/6/2024 13:41:09,017 	-1,3259E-4	W
11/6/2024 13:41:09,867 	-1,3333E-4	W
11/6/2024 13:41:10,765 	-1,3296E-4	W
11/6/2024 13:41:11,617 	-1,3347E-4	W
11/6/2024 13:41:12,454 	-1,3229E-4	W
11/6/2024 13:41:13,318 	-1,3127E-4	W
11/6/2024 13:41:14,167 	-1,3049E-4	W
11/6/2024 13:41:15,015 	-1,2999E-4	W
11/6/2024 13:41:15,866 	-1,2921E-4	W
11/6/2024 13:41:16,766 	-1,2834E-4	W
11/6/2024 13:41:17,616 	-1,2735E-4	W
11/6/2024 13:41:18,453 	-1,2662E-4	W
11/6/2024 13:41:19,317 	-1,2597E-4	W
11/6/2024 13:41:20,165 	-1,2473E-4	W
11/6/2024 13:41:21,015 	-1,2452E-4	W
